participant_id,paragraph_id,region,region_text,aoi_id,aoi_text,dwell_time
l55_437,2,answer_C,A letter from a museum in Hamburg,7,letter,1058
l55_437,2,answer_C,A letter from a museum in Hamburg,8,from,538
l55_437,2,answer_C,A letter from a museum in Hamburg,9,a,317
l55_437,2,answer_C,A letter from a museum in Hamburg,10,museum,1314
l55_437,2,answer_C,A letter from a museum in Hamburg,11,in,652
l55_437,2,answer_C,A letter from a museum in Hamburg,12,Hamburg,901
l55_437,2,answer_A,News of the discovery of the bottle,13,News,0
l55_437,2,answer_A,News of the discovery of the bottle,14,of,0
l55_437,2,answer_A,News of the discovery of the bottle,15,the,428
l55_437,2,answer_A,News of the discovery of the bottle,16,discovery,521
l55_437,2,answer_A,News of the discovery of the bottle,17,of,0
l55_437,2,answer_A,News of the discovery of the bottle,18,the,0
l55_437,2,answer_A,News of the discovery of the bottle,19,bottle,0
l55_437,2,answer_B,A message from the post office,20,A,245
l55_437,2,answer_B,A message from the post office,21,message,796
l55_437,2,answer_B,A message from the post office,22,from,1427
l55_437,2,answer_B,A message from the post office,23,the,584
l55_437,2,answer_B,A message from the post office,24,post,1409
l55_437,2,answer_B,A message from the post office,25,office,0
l55_437,2,answer_D,A package for Angela,26,A,0
l55_437,2,answer_D,A package for Angela,27,package,1678
l55_437,2,answer_D,A package for Angela,28,for,0
l55_437,2,answer_D,A package for Angela,29,Angela,688
l56_438,1,question,Who threw the bottle into the Baltic Sea?,1,Who,159
l56_438,1,question,Who threw the bottle into the Baltic Sea?,2,threw,0
l56_438,1,question,Who threw the bottle into the Baltic Sea?,3,the,0
l56_438,1,question,Who threw the bottle into the Baltic Sea?,4,bottle,177
l56_438,1,question,Who threw the bottle into the Baltic Sea?,5,into,0
l56_438,1,question,Who threw the bottle into the Baltic Sea?,6,the,384
l56_438,1,question,Who threw the bottle into the Baltic Sea?,7,Baltic,0
l56_438,1,question,Who threw the bottle into the Baltic Sea?,8,Sea?,0
l56_438,1,answer_A,Angela Erdmann's grandfather,9,Angela,164
l56_438,1,answer_A,Angela Erdmann's grandfather,10,Erdmann's,193
l56_438,1,answer_A,Angela Erdmann's grandfather,11,grandfather,0
l56_438,1,answer_B,Angela Erdmann,12,Angela,0
l56_438,1,answer_B,Angela Erdmann,13,Erdmann,0
l56_438,1,answer_D,A fisherman,14,A,0
l56_438,1,answer_D,A fisherman,15,fisherman,190
l56_438,1,answer_C,A museum worker,16,A,0
l56_438,1,answer_C,A museum worker,17,museum,259
l56_438,1,answer_C,A museum worker,18,worker,0
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",1,According,155
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",2,to,0
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",3,"researchers,",0
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",4,when,76
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",5,did,0
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",6,Richard,172
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",7,Platz,0
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",8,throw,370
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",9,the,0
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",10,bottle,0
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",11,into,629
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",12,the,0
l57_463,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",13,sea?,0
l57_463,4,answer_A,At the age of 20,14,At,226
l57_463,4,answer_A,At the age of 20,15,the,0
l57_463,4,answer_A,At the age of 20,16,age,0
l57_463,4,answer_A,At the age of 20,17,of,0
l57_463,4,answer_A,At the age of 20,18,20,0
l57_463,4,answer_D,Before 1901,19,Before,219
l57_463,4,answer_D,Before 1901,20,1901,0
l57_463,4,answer_B,Before 1913,21,Before,389
l57_463,4,answer_B,Before 1913,22,1913,0
l57_463,4,answer_C,At the age of 54,23,At,147
l57_463,4,answer_C,At the age of 54,24,the,0
l57_463,4,answer_C,At the age of 54,25,age,151
l57_463,4,answer_C,At the age of 54,26,of,0
l57_463,4,answer_C,At the age of 54,27,54,0
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,1,What,201
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,2,will,0
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,3,happen,142
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,4,to,0
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,5,the,0
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,6,bottle,35
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,7,after,0
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,8,the,0
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,9,experts,138
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,10,finish,241
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,11,examining,161
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,12,the,192
l58_466,6,question,What will happen to the bottle after the experts finish examining the text?,13,text?,92
l58_466,6,answer_B,It will stay at the Maritime Museum,14,It,0
l58_466,6,answer_B,It will stay at the Maritime Museum,15,will,489
l58_466,6,answer_B,It will stay at the Maritime Museum,16,stay,0
l58_466,6,answer_B,It will stay at the Maritime Museum,17,at,0
l58_466,6,answer_B,It will stay at the Maritime Museum,18,the,0
l58_466,6,answer_B,It will stay at the Maritime Museum,19,Maritime,430
l58_466,6,answer_B,It will stay at the Maritime Museum,20,Museum,144
l58_466,6,answer_A,Its fate is not known,21,Its,0
l58_466,6,answer_A,Its fate is not known,22,fate,112
l58_466,6,answer_A,Its fate is not known,23,is,261
l58_466,6,answer_A,Its fate is not known,24,not,123
l58_466,6,answer_A,Its fate is not known,25,known,110
l58_466,6,answer_C,Photos of it will be put on display,26,Photos,0
l58_466,6,answer_C,Photos of it will be put on display,27,of,114
l58_466,6,answer_C,Photos of it will be put on display,28,it,0
l58_466,6,answer_C,Photos of it will be put on display,29,will,81
l58_466,6,answer_C,Photos of it will be put on display,30,be,0
l58_466,6,answer_C,Photos of it will be put on display,31,put,142
l58_466,6,answer_C,Photos of it will be put on display,32,on,0
l58_466,6,answer_C,Photos of it will be put on display,33,display,0
l58_466,6,answer_D,It will be given to Erdmann,34,It,226
l58_466,6,answer_D,It will be given to Erdmann,35,will,0
l58_466,6,answer_D,It will be given to Erdmann,36,be,0
l58_466,6,answer_D,It will be given to Erdmann,37,given,137
l58_466,6,answer_D,It will be given to Erdmann,38,to,89
l58_466,6,answer_D,It will be given to Erdmann,39,Erdmann,116
l59_546,3,question,How was the bottle discovered?,1,How,129
l59_546,3,question,How was the bottle discovered?,2,was,204
l59_546,3,question,How was the bottle discovered?,3,the,299
l59_546,3,question,How was the bottle discovered?,4,bottle,2014
l59_546,3,question,How was the bottle discovered?,5,discovered?,174
l59_546,3,answer_B,It washed up on the shore of Kiel,6,It,0
l59_546,3,answer_B,It washed up on the shore of Kiel,7,washed,174
l59_546,3,answer_B,It washed up on the shore of Kiel,8,up,0
l59_546,3,answer_B,It washed up on the shore of Kiel,9,on,124
l59_546,3,answer_B,It washed up on the shore of Kiel,10,the,0
l59_546,3,answer_B,It washed up on the shore of Kiel,11,shore,179
l59_546,3,answer_B,It washed up on the shore of Kiel,12,of,164
l59_546,3,answer_B,It washed up on the shore of Kiel,13,Kiel,96
l59_546,3,answer_D,A boy discovered it while playing in the sea,14,A,0
l59_546,3,answer_D,A boy discovered it while playing in the sea,15,boy,148
l59_546,3,answer_D,A boy discovered it while playing in the sea,16,discovered,126
l59_546,3,answer_D,A boy discovered it while playing in the sea,17,it,0
l59_546,3,answer_D,A boy discovered it while playing in the sea,18,while,174
l59_546,3,answer_D,A boy discovered it while playing in the sea,19,playing,0
l59_546,3,answer_D,A boy discovered it while playing in the sea,20,in,0
l59_546,3,answer_D,A boy discovered it while playing in the sea,21,the,0
l59_546,3,answer_D,A boy discovered it while playing in the sea,22,sea,0
l59_546,3,answer_C,Holger von Neuhoff discovered it,23,Holger,0
l59_546,3,answer_C,Holger von Neuhoff discovered it,24,von,143
l59_546,3,answer_C,Holger von Neuhoff discovered it,25,Neuhoff,0
l59_546,3,answer_C,Holger von Neuhoff discovered it,26,discovered,319
l59_546,3,answer_C,Holger von Neuhoff discovered it,27,it,0
l59_546,3,answer_A,A fisherman discovered it,28,A,0
l59_546,3,answer_A,A fisherman discovered it,29,fisherman,494
l59_546,3,answer_A,A fisherman discovered it,30,discovered,333
l59_546,3,answer_A,A fisherman discovered it,31,it,0
l5_332,3,question,How was the bottle discovered?,1,How,10
l5_332,3,question,How was the bottle discovered?,2,was,802
l5_332,3,question,How was the bottle discovered?,3,the,0
l5_332,3,question,How was the bottle discovered?,4,bottle,101
l5_332,3,question,How was the bottle discovered?,5,discovered?,1180
l5_332,3,answer_B,It washed up on the shore of Kiel,6,It,0
l5_332,3,answer_B,It washed up on the shore of Kiel,7,washed,169
l5_332,3,answer_B,It washed up on the shore of Kiel,8,up,0
l5_332,3,answer_B,It washed up on the shore of Kiel,9,on,0
l5_332,3,answer_B,It washed up on the shore of Kiel,10,the,119
l5_332,3,answer_B,It washed up on the shore of Kiel,11,shore,159
l5_332,3,answer_B,It washed up on the shore of Kiel,12,of,0
l5_332,3,answer_B,It washed up on the shore of Kiel,13,Kiel,0
l5_332,3,answer_C,Holger von Neuhoff discovered it,14,Holger,160
l5_332,3,answer_C,Holger von Neuhoff discovered it,15,von,99
l5_332,3,answer_C,Holger von Neuhoff discovered it,16,Neuhoff,0
l5_332,3,answer_C,Holger von Neuhoff discovered it,17,discovered,147
l5_332,3,answer_C,Holger von Neuhoff discovered it,18,it,0
l5_332,3,answer_D,A boy discovered it while playing in the sea,19,A,0
l5_332,3,answer_D,A boy discovered it while playing in the sea,20,boy,0
l5_332,3,answer_D,A boy discovered it while playing in the sea,21,discovered,295
l5_332,3,answer_D,A boy discovered it while playing in the sea,22,it,80
l5_332,3,answer_D,A boy discovered it while playing in the sea,23,while,0
l5_332,3,answer_D,A boy discovered it while playing in the sea,24,playing,0
l5_332,3,answer_D,A boy discovered it while playing in the sea,25,in,0
l5_332,3,answer_D,A boy discovered it while playing in the sea,26,the,0
l5_332,3,answer_D,A boy discovered it while playing in the sea,27,sea,0
l5_332,3,answer_A,A fisherman discovered it,28,A,0
l5_332,3,answer_A,A fisherman discovered it,29,fisherman,239
l5_332,3,answer_A,A fisherman discovered it,30,discovered,110
l5_332,3,answer_A,A fisherman discovered it,31,it,0
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,1,Which,191
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,2,of,0
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,3,the,0
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,4,following,193
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,5,characteristics,174
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,6,does,99
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,7,Angela,218
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,8,Erdman,0
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,9,share,450
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,10,with,0
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,11,her,757
l60_518,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,12,grandfather?,0
l60_518,5,answer_D,Love for museums,13,Love,0
l60_518,5,answer_D,Love for museums,14,for,307
l60_518,5,answer_D,Love for museums,15,museums,0
l60_518,5,answer_B,Love for writing,16,Love,241
l60_518,5,answer_B,Love for writing,17,for,0
l60_518,5,answer_B,Love for writing,18,writing,329
l60_518,5,answer_C,Opposition to polluting the sea,19,Opposition,278
l60_518,5,answer_C,Opposition to polluting the sea,20,to,0
l60_518,5,answer_C,Opposition to polluting the sea,21,polluting,198
l60_518,5,answer_C,Opposition to polluting the sea,22,the,0
l60_518,5,answer_C,Opposition to polluting the sea,23,sea,0
l60_518,5,answer_A,Open-mindedness,24,Open-mindedness,973
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,1,Which,320
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,2,of,0
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,3,the,0
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,4,following,140
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,5,characteristics,140
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,6,does,0
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,7,Angela,0
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,8,Erdman,0
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,9,share,0
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,10,with,0
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,11,her,0
l6_329,5,question,Which of the following characteristics does Angela Erdman share with her grandfather?,12,grandfather?,0
l6_329,5,answer_A,Open-mindedness,13,Open-mindedness,358
l6_329,5,answer_B,Love for writing,14,Love,1246
l6_329,5,answer_B,Love for writing,15,for,355
l6_329,5,answer_B,Love for writing,16,writing,128
l6_329,5,answer_C,Opposition to polluting the sea,17,Opposition,663
l6_329,5,answer_C,Opposition to polluting the sea,18,to,144
l6_329,5,answer_C,Opposition to polluting the sea,19,polluting,373
l6_329,5,answer_C,Opposition to polluting the sea,20,the,0
l6_329,5,answer_C,Opposition to polluting the sea,21,sea,0
l6_329,5,answer_D,Love for museums,22,Love,667
l6_329,5,answer_D,Love for museums,23,for,201
l6_329,5,answer_D,Love for museums,24,museums,481
l7_336,2,question,What did Angela's visitor deliver?,1,What,147
l7_336,2,question,What did Angela's visitor deliver?,2,did,0
l7_336,2,question,What did Angela's visitor deliver?,3,Angela's,335
l7_336,2,question,What did Angela's visitor deliver?,4,visitor,1357
l7_336,2,question,What did Angela's visitor deliver?,5,deliver?,866
l7_336,2,answer_C,A letter from a museum in Hamburg,6,A,0
l7_336,2,answer_C,A letter from a museum in Hamburg,7,letter,388
l7_336,2,answer_C,A letter from a museum in Hamburg,8,from,508
l7_336,2,answer_C,A letter from a museum in Hamburg,9,a,0
l7_336,2,answer_C,A letter from a museum in Hamburg,10,museum,1098
l7_336,2,answer_C,A letter from a museum in Hamburg,11,in,356
l7_336,2,answer_C,A letter from a museum in Hamburg,12,Hamburg,340
l7_336,2,answer_B,A message from the post office,13,A,0
l7_336,2,answer_B,A message from the post office,14,message,572
l7_336,2,answer_B,A message from the post office,15,from,0
l7_336,2,answer_B,A message from the post office,16,the,0
l7_336,2,answer_B,A message from the post office,17,post,0
l7_336,2,answer_B,A message from the post office,18,office,0
l7_336,2,answer_A,News of the discovery of the bottle,19,News,0
l7_336,2,answer_A,News of the discovery of the bottle,20,of,360
l7_336,2,answer_A,News of the discovery of the bottle,21,the,0
l7_336,2,answer_A,News of the discovery of the bottle,22,discovery,387
l7_336,2,answer_A,News of the discovery of the bottle,23,of,0
l7_336,2,answer_A,News of the discovery of the bottle,24,the,0
l7_336,2,answer_A,News of the discovery of the bottle,25,bottle,0
l7_336,2,answer_D,A package for Angela,26,A,0
l7_336,2,answer_D,A package for Angela,27,package,183
l7_336,2,answer_D,A package for Angela,28,for,149
l7_336,2,answer_D,A package for Angela,29,Angela,0
l8_339,1,question,Who threw the bottle into the Baltic Sea?,1,Who,255
l8_339,1,question,Who threw the bottle into the Baltic Sea?,2,threw,0
l8_339,1,question,Who threw the bottle into the Baltic Sea?,3,the,162
l8_339,1,question,Who threw the bottle into the Baltic Sea?,4,bottle,0
l8_339,1,question,Who threw the bottle into the Baltic Sea?,5,into,907
l8_339,1,question,Who threw the bottle into the Baltic Sea?,6,the,0
l8_339,1,question,Who threw the bottle into the Baltic Sea?,7,Baltic,594
l8_339,1,question,Who threw the bottle into the Baltic Sea?,8,Sea?,0
l8_339,1,answer_C,A museum worker,9,A,0
l8_339,1,answer_C,A museum worker,10,museum,131
l8_339,1,answer_C,A museum worker,11,worker,0
l8_339,1,answer_D,A fisherman,12,A,0
l8_339,1,answer_D,A fisherman,13,fisherman,160
l8_339,1,answer_B,Angela Erdmann,14,Angela,89
l8_339,1,answer_B,Angela Erdmann,15,Erdmann,0
l8_339,1,answer_A,Angela Erdmann's grandfather,16,Angela,388
l8_339,1,answer_A,Angela Erdmann's grandfather,17,Erdmann's,344
l8_339,1,answer_A,Angela Erdmann's grandfather,18,grandfather,120
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",1,According,184
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",2,to,0
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",3,"researchers,",154
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",4,when,0
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",5,did,0
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",6,Richard,190
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",7,Platz,349
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",8,throw,0
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",9,the,0
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",10,bottle,160
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",11,into,154
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",12,the,0
l9_340,4,question,"According to researchers, when did Richard Platz throw the bottle into the sea?",13,sea?,0
l9_340,4,answer_B,Before 1913,14,Before,743
l9_340,4,answer_B,Before 1913,15,1913,167
l9_340,4,answer_D,Before 1901,16,Before,0
l9_340,4,answer_D,Before 1901,17,1901,263
l9_340,4,answer_C,At the age of 54,18,At,0
l9_340,4,answer_C,At the age of 54,19,the,0
l9_340,4,answer_C,At the age of 54,20,age,0
l9_340,4,answer_C,At the age of 54,21,of,153
l9_340,4,answer_C,At the age of 54,22,54,0
l9_340,4,answer_A,At the age of 20,23,At,0
l9_340,4,answer_A,At the age of 20,24,the,166
l9_340,4,answer_A,At the age of 20,25,age,217
l9_340,4,answer_A,At the age of 20,26,of,0
l9_340,4,answer_A,At the age of 20,27,20,120
